ID_HECHO,FECHA,AAAA,MM,DD,HH,DIA_SEMANA_NUM,DIA_SEMANA_STR,N_VICTIMAS,ACUSADO,VICTIMA,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO,COMUNA,COMUNA_NOMBRE,COMUNA_POB,TIPO_DE_CALLE,CALLE,DIRE_NOR,POSX,POSY
2018-0052,2018-05-18,2018,5,18,20.0,4,Viernes,1,PASAJEROS,PEATON,PEATON,MASCULINO,78.0,2018-05-19,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,"CARRIL, SALVADOR MARIA DEL AV.","CARRIL, SALVADOR MARIA DEL AV. y NAZCA",-58.49820145,-34.59070093
2018-0053,2018-05-20,2018,5,20,2.0,6,Domingo,1,AUTO,MOTO,CONDUCTOR,MASCULINO,43.0,2018-05-20,3.0,"San Cristóbal, Balvanera",236294.0,CALLE,SAN LUIS,SAN LUIS y AGUERO,-58.4105928,-34.5993918
2018-0054,2018-05-22,2018,5,22,11.0,1,Martes,1,BICICLETA,PEATON,PEATON,FEMENINO,86.0,2018-05-25,12.0,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,CALLE,LUGONES,LUGONES 2430,-58.47969138,-34.57121563
2018-0055,2018-05-29,2018,5,29,7.0,1,Martes,1,AUTO,MOTO,CONDUCTOR,MASCULINO,21.0,2018-05-29,3.0,"San Cristóbal, Balvanera",236294.0,AVENIDA,INDEPENDENCIA AV.,INDEPENDENCIA AV. y JUJUY AV.,-58.40351561,-34.61883916
2018-0056,2018-06-02,2018,6,2,13.0,5,Sábado,1,PASAJEROS,PEATON,PEATON,FEMENINO,69.0,2018-06-04,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. 11050,-58.51973844,-34.63918987
2018-0057,2018-06-03,2018,6,3,3.0,6,Domingo,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,33.0,2018-06-04,3.0,"San Cristóbal, Balvanera",236294.0,CALLE,COMBATE DE LOS POZOS,COMBATE DE LOS POZOS y HUMBERTO 1Â°,-58.39311376,-34.62163006
2018-0058,2018-06-03,2018,6,3,6.0,6,Domingo,1,AUTO,MOTO,CONDUCTOR,MASCULINO,26.0,2018-06-13,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,CORDOBA AV.,CORDOBA AV. y THAMES,-58.43531242,-34.59082159
2018-0059,2018-06-08,2018,6,8,6.0,4,Viernes,1,OTRO,MOTO,CONDUCTOR,MASCULINO,54.0,2018-06-08,5.0,"Almagro, Boedo",193859.0,AVENIDA,"GARAY, JUAN DE AV.","GARAY, JUAN DE AV. y SANCHEZ DE LORIA",-58.41178165,-34.63035454
2018-0060,2018-06-08,2018,6,8,12.0,4,Viernes,1,PASAJEROS,PEATON,PEATON,MASCULINO,51.0,2018-06-08,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,LAVALLE,"LAVALLE y ALEM, LEANDRO N. AV.",-58.370488,-34.60189492
2018-0061,2018-06-10,2018,6,10,11.0,6,Domingo,1,MOTO,MOTO,CONDUCTOR,MASCULINO,51.0,2018-06-10,3.0,"San Cristóbal, Balvanera",236294.0,CALLE,ESTADOS UNIDOS,ESTADOS UNIDOS y PICHINCHA,-58.39883882,-34.61964833
2018-0062,2018-06-14,2018,6,14,1.0,3,Jueves,1,CARGAS,PEATON,PEATON,MASCULINO,32.0,2018-06-14,6.0,Caballito,203784.0,CALLE,ROSARIO,ROSARIO y BARCO CENTENERA DEL,-58.44110156,-34.62082399
2018-0063,2018-06-16,2018,6,16,21.0,5,Sábado,1,PASAJEROS,PEATON,PEATON,FEMENINO,28.0,2018-06-17,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,"ALEM, LEANDRO N. AV.","ALEM, LEANDRO N. AV. y VIAMONTE",-58.37093138,-34.59952725
2018-0064,2018-06-25,2018,6,25,1.0,0,Lunes,1,CARGAS,AUTO,CONDUCTOR,MASCULINO,30.0,2018-06-25,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,VARELA AV.,VARELA AV. y PRIMERA JUNTA,-58.45855262,-34.63953253
2018-0065,2018-06-26,2018,6,26,17.0,1,Martes,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,35.0,2018-06-26,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,CALLE,"PELLEGRINI, CARLOS","PELLEGRINI, CARLOS y JUNCAL",-58.38161909,-34.59283447
2018-0066,2018-06-28,2018,6,28,11.0,3,Jueves,1,PASAJEROS,PEATON,PEATON,MASCULINO,73.0,2018-06-28,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,CORRIENTES AV.,"CORRIENTES AV. y LACROZE, FEDERICO AV.",-58.45511899,-34.58698157
2018-0067,2018-06-29,2018,6,29,16.0,4,Viernes,1,AUTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,81.0,2018-07-06,4.0,"Barracas, La Boca",230945.0,AVENIDA,"MONTES DE OCA, MANUEL AV.","MONTES DE OCA, MANUEL AV. y FINOCHIETTO ENRIQUE DR.",-58.37724226,-34.62973033
2018-0068,2018-07-01,2018,7,1,9.0,6,Domingo,1,AUTO,MOTO,CONDUCTOR,MASCULINO,21.0,2018-07-01,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,CARABOBO AV.,"CARABOBO AV. y ALBERDI, JUAN BAUTISTA AV.",-58.45546217,-34.62930339
2018-0069,2018-07-04,2018,7,4,21.0,2,Miércoles,1,PASAJEROS,BICICLETA,CICLISTA,MASCULINO,20.0,2018-07-04,2.0,Recoleta,158368.0,AVENIDA,CORDOBA AV.,CORDOBA AV. 2215,-58.39897064,-34.59954925
2018-0070,2018-07-07,2018,7,7,15.0,5,Sábado,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,33.0,2018-07-07,3.0,"San Cristóbal, Balvanera",236294.0,CALLE,ESTADOS UNIDOS,"ESTADOS UNIDOS y URQUIZA, GRAL.",-58.40917826,-34.62126274
2018-0071,2018-07-10,2018,7,10,17.0,1,Martes,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,,2018-07-10,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,MORENO,"MORENO y HUERGO, ING. AV.",-58.36726348,-34.61099738
2018-0072,2018-07-11,2018,7,11,13.0,2,Miércoles,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,27.0,2018-07-13,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y MONTIEL,-58.48267426,-34.68454456
2018-0073,2018-07-11,2018,7,11,15.0,2,Miércoles,1,CARGAS,PEATON,PEATON,FEMENINO,67.0,2018-07-11,4.0,"Barracas, La Boca",230945.0,AVENIDA,"IRIARTE, GRAL. AV.","IRIARTE, GRAL. AV. 3400",-58.39546165,-34.65168841
2018-0074,2018-07-14,2018,7,14,6.0,5,Sábado,1,CARGAS,AUTO,CONDUCTOR,MASCULINO,25.0,2018-07-14,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. 2968",-58.46941984,-34.63376545
2018-0075,2018-07-15,2018,7,15,7.0,6,Domingo,1,AUTO,PEATON,PEATON,MASCULINO,23.0,2018-07-15,14.0,Palermo,249016.0,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y ORTIZ DE OCAMPO,-58.40367321,-34.58129246
2018-0076,2018-07-16,2018,7,16,9.0,0,Lunes,1,CARGAS,AUTO,CONDUCTOR,MASCULINO,73.0,2018-07-16,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,CALLE,"CHAVEZ, JORGE","CHAVEZ, JORGE y PAZ, GRAL. AV.",-58.52932872,-34.65014993
2018-0077,2018-07-16,2018,7,16,23.0,0,Lunes,1,CARGAS,AUTO,CONDUCTOR,MASCULINO,58.0,2018-07-17,3.0,"San Cristóbal, Balvanera",236294.0,CALLE,"URQUIZA, GRAL.","URQUIZA, GRAL. y ESTADOS UNIDOS",-58.40917826,-34.62126274
2018-0078,2018-07-21,2018,7,21,6.0,5,Sábado,1,AUTO,PEATON,PEATON,MASCULINO,27.0,2018-07-21,2.0,Recoleta,158368.0,CALLE,PARAGUAY,PARAGUAY y SANCHEZ DE BUSTAMANTE,-58.41264127,-34.59473294
2018-0079,2018-07-23,2018,7,23,7.0,0,Lunes,1,CARGAS,PEATON,PEATON,MASCULINO,,2018-07-23,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,GRAL PAZ,DE LOS CORRALES AV.,"DE LOS CORRALES AV. y PAZ, GRAL. AV.",-58.50877521,-34.66977709
2018-0080,2018-07-25,2018,7,25,22.0,2,Miércoles,1,AUTO,PEATON,PEATON,MASCULINO,26.0,2018-07-25,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y CARHUE",-58.51232237,-34.6590353
2018-0081,2018-07-29,2018,7,29,6.0,6,Domingo,1,MULTIPLE,PEATON,PEATON,MASCULINO,35.0,2018-07-29,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,CASTANARES AV.,CASTAÃ‘ARES AV. y RIVERA INDARTE AV.,-58.44744156,-34.64567171
2018-0082,2018-08-01,2018,8,1,15.0,2,Miércoles,1,CARGAS,MOTO,CONDUCTOR,FEMENINO,17.0,2018-08-01,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,LARRAZABAL,"LARRAZABAL y GARZON, EUGENIO, GRAL. AV.",-58.49441273,-34.65869968
2018-0083,2018-08-02,2018,8,2,5.0,3,Jueves,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,,2018-08-02,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",-58.47976785,-34.69153196
2018-0084,2018-08-03,2018,8,3,7.0,4,Viernes,1,CARGAS,PEATON,PEATON,MASCULINO,45.0,2018-08-03,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,"MOREAU DE JUSTO, ALICIA AV.","MOREAU DE JUSTO, ALICIA AV. y COCHABAMBA",-58.36523349,-34.62260331
2018-0085,2018-08-03,2018,8,3,18.0,4,Viernes,2,PASAJEROS,MOTO,PASAJERO_ACOMPAÑANTE,FEMENINO,22.0,2018-08-03,3.0,"San Cristóbal, Balvanera",236294.0,AVENIDA,ENTRE RIOS AV.,"ENTRE RIOS AV. y GARAY, JUAN DE AV.",-58.39118948,-34.62704273
2018-0085,2018-08-03,2018,8,3,18.0,4,Viernes,2,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,30.0,2018-08-03,3.0,"San Cristóbal, Balvanera",236294.0,AVENIDA,ENTRE RIOS AV.,"ENTRE RIOS AV. y GARAY, JUAN DE AV.",-58.39118948,-34.62704273
2018-0086,2018-08-10,2018,8,10,21.0,4,Viernes,1,PASAJEROS,PEATON,PEATON,MASCULINO,40.0,2018-08-10,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,DIRECTORIO AV.,DIRECTORIO AV. y GUARDIA NACIONAL,-58.49019551,-34.65015854
2018-0087,2018-08-15,2018,8,15,19.0,2,Miércoles,1,PASAJEROS,PEATON,PEATON,MASCULINO,75.0,2018-08-20,5.0,"Almagro, Boedo",193859.0,AVENIDA,PAVON AV.,PAVON AV. y COLOMBRES,-58.41644362,-34.63023775
2018-0088,2018-08-17,2018,8,17,16.0,4,Viernes,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,,2018-08-17,12.0,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",-58.5007381,-34.5497951
2018-0089,2018-08-17,2018,8,17,17.0,4,Viernes,1,PASAJEROS,PEATON,PEATON,MASCULINO,80.0,2018-08-17,4.0,"Barracas, La Boca",230945.0,AVENIDA,PICHINCHA AV.,PICHINCHA AV. y BRASIL,-58.39626094,-34.63036565
2018-0090,2018-08-18,2018,8,18,10.0,5,Sábado,1,AUTO,MOTO,CONDUCTOR,MASCULINO,27.0,2018-08-18,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AVENIDA,27 DE FEBRERO AV.,27 DE FEBRERO AV. y PERGAMINO,-58.43284809,-34.67051543
2018-0091,2018-08-19,2018,8,19,18.0,6,Domingo,1,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2018-08-19,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA PERITO MORENO y BARRAGAN,-58.52280139,-34.63659934
2018-0092,2018-08-20,2018,8,20,8.0,0,Lunes,1,AUTO,MOTO,CONDUCTOR,MASCULINO,23.0,2018-08-20,14.0,Palermo,249016.0,AVENIDA,CORDOBA AV.,CORDOBA AV. y GASCON,-58.4233693,-34.59774487
2018-0093,2018-08-20,2018,8,20,8.0,0,Lunes,1,PASAJEROS,PEATON,PEATON,MASCULINO,24.0,2018-08-20,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,CALLE,15 DE NOVIEMBRE DE 1889,15 DE NOVIEMBRE DE 1889 1513,-58.38691681,-34.63105973
2018-0094,2018-08-23,2018,8,23,5.0,3,Jueves,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,32.0,2018-08-23,14.0,Palermo,249016.0,CALLE,"SALGUERO, JERONIMO","SALGUERO, JERONIMO y BERUTI",-58.4116902,-34.5857988
2018-0095,2018-08-26,2018,8,26,0.0,6,Domingo,1,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,49.0,2018-08-26,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,LACARRA AV.,"LACARRA AV. y DELLEPIANE, LUIS, TTE. GRAL.",-58.46739825,-34.65117757
2018-0096,2018-08-31,2018,8,31,22.0,4,Viernes,1,AUTO,PEATON,PEATON,MASCULINO,39.0,2018-08-31,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AUTOPISTA,AUTOPISTA PRESIDENTE H?CTOR J. C?MPORA,"AUTOPISTA PRESIDENTE HÃ‰CTOR J. CÃMPORA y ROCA, CNEL. AV.",-58.44483258,-34.67152226
2018-0097,2018-09-02,2018,9,2,10.0,6,Domingo,1,OTRO,AUTO,CONDUCTOR,FEMENINO,35.0,2018-09-02,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AVENIDA,VARELA AV.,"VARELA AV. y RABANAL, FRANCISCO, INTENDENTE AV.",-58.43254025,-34.66128115
2018-0098,2018-09-09,2018,9,9,5.0,6,Domingo,2,AUTO,AUTO,CONDUCTOR,MASCULINO,55.0,2018-09-09,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y BERON DE ASTRADA",-58.47199387,-34.69640164
2018-0098,2018-09-09,2018,9,9,5.0,6,Domingo,2,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,54.0,2018-09-09,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y BERON DE ASTRADA",-58.47199387,-34.69640164
2018-0099,2018-09-12,2018,9,12,14.0,2,Miércoles,1,PASAJEROS,PEATON,PEATON,MASCULINO,18.0,2018-09-13,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. y PEDERNERA,-58.46411215,-34.62925068
2018-0100,2018-09-20,2018,9,20,10.0,3,Jueves,1,AUTO,MOTO,CONDUCTOR,FEMENINO,33.0,2018-09-20,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,"RAWSON DE DELLEPIANE, ELVIRA AV.","RAWSON DE DELLEPIANE, ELVIRA AV. 150",-58.36217754,-34.62367156
2018-0101,2018-09-21,2018,9,21,0.0,4,Viernes,1,MULTIPLE,AUTO,CONDUCTOR,MASCULINO,,2018-09-21,12.0,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y ZAPIOLA",-58.48098594,-34.5407313
2018-0102,2018-09-21,2018,9,21,0.0,4,Viernes,1,AUTO,MOTO,CONDUCTOR,MASCULINO,20.0,2018-09-21,4.0,"Barracas, La Boca",230945.0,CALLE,FAMATINA,"FAMATINA y TABORDA, DIOGENES",-58.41083404,-34.64640709
2018-0103,2018-09-27,2018,9,27,17.0,3,Jueves,1,MOTO,PEATON,PEATON,MASCULINO,1.0,2018-09-29,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,CASTA?ARES AV.,"CASTAÃ‘ARES AV. y BONORINO, ESTEBAN, CNEL. AV.",-58.44609828,-34.64446729
2018-0104,2018-10-01,2018,10,1,8.0,0,Lunes,1,MOTO,MOTO,CONDUCTOR,MASCULINO,22.0,2018-10-01,4.0,"Barracas, La Boca",230945.0,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.,-58.37709334,-34.64035082
2018-0105,2018-10-03,2018,10,3,18.0,2,Miércoles,1,PASAJEROS,PEATON,PEATON,FEMENINO,56.0,2018-10-03,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,NAZCA AV.,NAZCA AV. y RIVADAVIA AV.,-58.46963952,-34.63070603
2018-0106,2018-10-04,2018,10,4,22.0,3,Jueves,1,MOTO,MOTO,CONDUCTOR,MASCULINO,27.0,2018-10-04,13.0,"Núñez, Belgrano, Colegiales",265199.0,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","FIGUEROA ALCORTA, PRES. AV. y ECHEVERRIA",-58.43674281,-34.55161027
2018-0107,2018-10-06,2018,10,6,14.0,5,Sábado,1,PASAJEROS,PEATON,PEATON,FEMENINO,62.0,2018-10-06,3.0,"San Cristóbal, Balvanera",236294.0,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. y JUJUY AV.,-58.4059686,-34.61011987
2018-0108,2018-10-09,2018,10,9,14.0,1,Martes,1,AUTO,MOTO,CONDUCTOR,MASCULINO,37.0,2018-10-10,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,DE LOS ITALIANOS AV.,"DE LOS ITALIANOS AV. y GUEMES, MACACHA",-58.36154069,-34.60463618
2018-0109,2018-10-10,2018,10,10,22.0,2,Miércoles,1,PASAJEROS,PEATON,PEATON,MASCULINO,34.0,2018-10-10,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,TUCUMAN,"TUCUMAN y ALEM, LEANDRO N. AV.",-58.37062179,-34.60066507
2018-0110,2018-10-13,2018,10,13,3.0,5,Sábado,1,MOTO,PEATON,PEATON,MASCULINO,60.0,2018-10-14,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,CORRIENTES AV.,"CORRIENTES AV. y GALLARDO, ANGEL AV.",-58.43220014,-34.60207186
2018-0111,2018-10-19,2018,10,19,12.0,4,Viernes,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,28.0,2018-10-19,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AUTOPISTA,AUTOPISTA PERITO MORENO,"AUTOPISTA PERITO MORENO & PERON, EVA  AV.",-58.46958442,-34.64949724
2018-0112,2018-10-24,2018,10,24,9.0,2,Miércoles,1,CARGAS,MOTO,CONDUCTOR,FEMENINO,28.0,2018-10-24,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,CALLE,MU?ECAS,MUÃ‘ECAS y SERRANO,-58.44671397,-34.59970903
2018-0113,2018-10-25,2018,10,25,11.0,3,Jueves,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,20.0,2018-10-25,11.0,"Villa General Mitre, Villa Devoto, Villa del Parque, Villa Santa Rita",203491.0,CALLE,"ARTIGAS, JOSE GERVASIO, GRAL.","ARTIGAS, JOSE GERVASIO, GRAL. y TRES ARROYOS",-58.47152163,-34.61474911
2018-0114,2018-10-30,2018,10,30,2.0,1,Martes,1,AUTO,MOTO,CONDUCTOR,MASCULINO,23.0,2018-10-30,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,SOLIS,SOLIS e INDEPENDENCIA AV.,-58.39032921,-34.61807951
2018-0115,2018-10-31,2018,10,31,12.0,2,Miércoles,1,PASAJEROS,PEATON,PEATON,MASCULINO,42.0,2018-11-01,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,CALLE,"BOSCH, VENTURA","BOSCH, VENTURA y PAZ, GRAL. AV.",-58.52887773,-34.64297861
2018-0116,2018-11-01,2018,11,1,10.0,3,Jueves,1,CARGAS,PEATON,PEATON,MASCULINO,48.0,2018-11-08,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 14800",-58.49371157,-34.67981324
2018-0117,2018-11-04,2018,11,4,8.0,6,Domingo,1,MOTO,MOTO,CONDUCTOR,MASCULINO,30.0,2018-11-08,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,"PERON, EVA AV.","PERON, EVA AV. 5321",-58.48266599,-34.66012327
2018-0118,2018-11-05,2018,11,5,14.0,0,Lunes,1,MOTO,PEATON,PEATON,FEMENINO,80.0,2018-11-05,3.0,"San Cristóbal, Balvanera",236294.0,AVENIDA,"PERON, JUAN DOMINGO, TTE. GENERAL","PERON, JUAN DOMINGO, TTE. GENERAL y PUEYRREDON AV.",-58.40612253,-34.60774301
2018-0119,2018-11-05,2018,11,5,22.0,0,Lunes,1,,PEATON,PEATON,FEMENINO,32.0,2018-11-06,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.","RABANAL, FRANCISCO, INTENDENTE AV. y SAN PEDRITO",-58.43613623,-34.66292532
2018-0120,2018-11-09,2018,11,9,13.0,4,Viernes,1,AUTO,PEATON,PEATON,FEMENINO,51.0,2018-11-20,12.0,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,AVENIDA,MONROE,MONROE y ALVAREZ THOMAS AV.,-58.48250732,-34.57208238
2018-0121,2018-11-09,2018,11,9,16.0,4,Viernes,1,PASAJEROS,PEATON,PEATON,FEMENINO,72.0,2018-11-09,10.0,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. y MANZONI,-58.49945705,-34.6374328
2018-0122,2018-11-12,2018,11,12,1.0,0,Lunes,1,AUTO,AUTO,CONDUCTOR,MASCULINO,33.0,2018-11-12,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y LARRAZABAL,-58.47743966,-34.67233407
2018-0123,2018-11-12,2018,11,12,3.0,0,Lunes,1,,AUTO,CONDUCTOR,MASCULINO,25.0,2018-11-12,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y PERON, EVA AV.",-58.5025179,-34.67450313
2018-0124,2018-11-15,2018,11,15,19.0,3,Jueves,1,CARGAS,CARGAS,CONDUCTOR,MASCULINO,44.0,2018-11-15,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA PERITO MORENO y RESERVISTAS ARGENTINOS,-58.52144411,-34.63682499
2018-0125,2018-11-16,2018,11,16,21.0,4,Viernes,1,PASAJEROS,PEATON,PEATON,MASCULINO,29.0,2018-11-17,4.0,"Barracas, La Boca",230945.0,AVENIDA,SAENZ AV.,SAENZ AV. y VENTANA,-58.41650465,-34.65084045
2018-0126,2018-11-18,2018,11,18,12.0,6,Domingo,1,AUTO,MOTO,CONDUCTOR,MASCULINO,27.0,2018-11-23,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y FALCON, RAMON L.,CNEL.",-58.52994219,-34.64055918
2018-0127,2018-11-19,2018,11,19,9.0,0,Lunes,1,MOTO,MOTO,CONDUCTOR,MASCULINO,29.0,2018-11-19,12.0,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DE LOS CONSTITUYENTES AV.",-58.50993046,-34.56919739
2018-0128,2018-11-25,2018,11,25,4.0,6,Domingo,2,PASAJEROS,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,49.0,2018-11-25,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 11200",-58.52844623,-34.64592873
2018-0128,2018-11-25,2018,11,25,4.0,6,Domingo,2,PASAJEROS,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,39.0,2018-11-25,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 11200",-58.52844623,-34.64592873
2018-0129,2018-11-28,2018,11,28,4.0,2,Miércoles,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,37.0,2018-11-30,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,"NEWBERY, JORGE AV.","NEWBERY, JORGE AV. y GUEVARA",-58.45021367,-34.58695347
2018-0130,2018-12-03,2018,12,3,3.0,0,Lunes,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,,2018-12-03,10.0,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,AVENIDA,GAONA AV.,GAONA AV. y SEGUROLA AV.,-58.49022072,-34.62770192
2018-0131,2018-12-07,2018,12,7,19.0,4,Viernes,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,29.0,2018-12-07,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,"MADERO, EDUARDO AV.","MADERO, EDUARDO AV. 550",-58.36860866,-34.60106568
2018-0132,2018-12-12,2018,12,12,8.0,2,Miércoles,1,CARGAS,PEATON,PEATON,MASCULINO,70.0,2018-12-12,2.0,Recoleta,158368.0,AUTOPISTA,AUTOPISTA ARTURO ILLIA,"AUTOPISTA ARTURO ILLIA y CASTILLO, RAMON S., PRES. AV.",-58.39490504,-34.57241534
